siteid,UNIT_NAME,Category,month,year,userdays,daysinmonth,UNIT_CODE,ForestName,MultiPart,NVUM_year,old_siteid,RSL_TYPE,notes,POI
NAT_073,Payette National Forest,USFS ownership,6,2018,132298.02958668,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,6,2019,86085.556602096,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,7,2018,154440.579592632,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,7,2019,95550.190935816,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,8,2018,190413.11295132,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,8,2019,126414.280541016,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,9,2018,101007.371721744,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,9,2019,111510.994058904,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,10,2017,60292.530371016,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,10,2018,92579.359422552,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,10,2022,119126.457562776,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,11,2017,30745.112823384,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,11,2018,47058.010912464,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,11,2022,29456.884144728,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,12,2017,59759.12322624,30,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,12,2018,136769.026868376,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_073,Payette National Forest,USFS ownership,12,2022,112244.235975096,31,A04012,Payette National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,1,2021,1243766.78256084,31,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,2,2021,154011.925073544,28,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,3,2021,187425.54175368,31,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,4,2021,1195121.699266512,30,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,5,2021,1847576.448656112,31,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,6,2021,2521407.70242528,30,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,7,2021,2675725.98446688,31,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,8,2021,2323974.269446128,31,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,9,2021,1943544.772412568,30,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,10,2020,2827741.897947312,31,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,11,2020,1672534.927310016,30,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_058,Pike and San Isabel National Forests,USFS ownership,12,2020,1611051.746021112,31,A02012,Pike and San Isabel National Forests,no,FY21,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,1,2022,1429863.560844624,31,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,2,2022,1141649.95885104,28,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,3,2022,1521093.847191408,31,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,4,2022,3346766.88763452,30,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,5,2022,4185125.242473816,31,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,6,2022,2410759.925282232,30,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,7,2022,2247747.529343928,31,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,8,2022,1750702.678312776,31,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,9,2022,1852449.898538016,30,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,10,2021,1234299.574114704,31,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,11,2021,1107811.401356784,30,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_064,Prescott National Forest,USFS ownership,12,2021,1256992.311617328,31,A03009,Prescott National Forest,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,1,2022,148805.566130736,31,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,2,2022,74479.222215984,27,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,3,2022,83266.431938928,31,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,4,2022,252178.145902368,30,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,5,2022,469228.538981016,31,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,6,2022,220544.423454264,30,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,7,2022,181382.90118012,31,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,8,2022,160530.201958704,31,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,9,2022,176056.279918656,30,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,10,2021,114037.647725448,31,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,11,2021,80586.475891896,30,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_104,Rogue River-Siskiyou National Forests,USFS ownership,12,2021,95651.39439432,31,A06110,Rogue River-Siskiyou National Forests,no,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,1,2022,230735.606783352,31,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,2,2022,262302.697377552,28,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,3,2022,246230.415844008,31,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,4,2022,225824.713563888,30,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,5,2022,250180.423767096,31,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,6,2022,184915.998573768,30,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,7,2022,210568.94989632,31,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,8,2022,193686.864739752,31,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,9,2022,236102.891440008,30,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,10,2021,123862.284399624,31,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,11,2021,103599.34694376,30,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_046,Routt National Forest,USFS ownership,12,2021,196318.241747688,31,A02011,Medicine Bow-Routt National Forest,yes,FY22,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,1,2019,30825.703241376,31,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,2,2019,25899.301221024,28,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,3,2019,29254.667083584,31,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,4,2019,25724.539356288,27,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,5,2019,42141.169415424,31,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,6,2019,74900.270970024,30,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,7,2019,82059.01593503999,31,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,8,2019,101879.674452576,31,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,9,2019,91579.276912608,30,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,10,2018,77116.936336512,31,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,11,2018,58896.591841295995,30,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_090,Salmon-Challis National Forest,USFS ownership,12,2018,69515.71226174399,31,A04013,Salmon-Challis National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,1,2019,6907466.635132272,31,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,2,2019,4599623.402984232,28,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,3,2019,4427590.495533168,31,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,4,2019,3778794.349210416,30,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,5,2019,4346289.574943832,31,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,6,2019,5079531.06376296,30,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,7,2019,5715619.547858616,31,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,8,2019,6178407.062839224,31,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,9,2019,5707478.175438312,30,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,10,2018,4346191.5222156,31,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,11,2018,4706206.074004968,30,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_079,San Bernardino National Forest,USFS ownership,12,2018,6873010.856834448,31,A05012,San Bernardino National Forest,no,FY19,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,1,2021,563148.93817716,31,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,2,2021,63761.38683384,28,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,3,2021,86906.24209308,31,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,4,2021,399661.754132496,30,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,5,2021,749098.2633952079,31,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,6,2021,1062674.980552296,30,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,7,2021,1143965.955878376,31,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,8,2021,942965.178487824,31,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,9,2021,781766.362855152,30,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,10,2020,1265320.656032136,31,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,11,2020,621643.2707121599,30,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_055,San Juan National Forest,USFS ownership,12,2020,771870.519643128,31,A02013,San Juan National Forest,no,FY21,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,1,2019,1417506.21030144,31,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,2,2019,1031560.541542464,28,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,3,2019,1174823.49374928,31,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,4,2019,1148930.362254072,30,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,5,2019,1349063.694769416,31,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,6,2019,1473872.174088456,30,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,7,2019,1276907.292998736,31,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,8,2019,1366696.254640056,31,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,9,2019,1383072.006550608,30,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,10,2018,1254305.675550648,31,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,11,2018,1222413.556610976,30,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_066,Santa Fe National Forest,USFS ownership,12,2018,1437357.081290232,31,A03010,Santa Fe National Forest,no,FY19,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,1,2021,361284.814639512,31,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,2,2021,13992.40335864,28,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,3,2021,16551.645751175998,31,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,4,2021,385106.721249096,30,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,5,2021,504118.872217536,31,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,6,2021,546264.199146312,30,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,7,2021,553685.322610128,31,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,8,2021,549453.035316432,31,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,9,2021,454897.418507544,30,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,10,2020,757718.199818976,31,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,11,2020,556036.683904704,30,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_084,Sequoia National Forest,USFS ownership,12,2020,560675.183520744,31,A05013,Sequoia National Forest,no,FY21,NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,1,2018,658982.895311904,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,1,2019,640810.61858208,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,2,2018,678737.5444194,28,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,2,2019,400102.594219416,28,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,3,2018,1083943.1584595279,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,3,2019,441681.362203608,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,4,2018,796572.7720632,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,4,2019,484256.788370784,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,5,2018,1099334.410496928,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,5,2019,634995.246818472,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,6,2018,1443375.172799232,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,6,2019,910231.187707992,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,7,2018,1616886.045295296,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,7,2019,909521.438979144,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,8,2018,1178078.139091464,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,8,2019,766953.516213744,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,9,2018,850978.420706616,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,9,2019,714903.801291744,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,10,2017,366275.868547872,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,10,2018,635351.954612616,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,10,2022,1440635.90177952,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,11,2017,284966.132084136,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,11,2018,547213.329313368,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,11,2022,440612.380189392,30,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,12,2017,297771.12708984,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,12,2018,782933.855840688,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_078,Shasta-Trinity National Forest,USFS ownership,12,2022,667839.671622384,31,A05014,Shasta-Trinity National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,1,2018,1799657.974878408,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,1,2019,1308225.02162316,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,2,2018,1272105.750713448,28,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,2,2019,968946.629125848,28,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,3,2018,2277144.625191072,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,3,2019,1190603.8382244,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,4,2018,2126335.907291472,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,4,2019,1433961.064262472,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,5,2018,2553184.446019128,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,5,2019,1598698.087059312,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,6,2018,3347703.676653576,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,6,2019,1790709.98179776,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,7,2018,2821319.273887032,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,7,2019,1575741.174012288,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,8,2018,2239595.220361248,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,8,2019,1422121.298776008,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,9,2018,1551717.384523224,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,9,2019,1456404.698136024,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,10,2017,1092886.905603288,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,10,2018,1681517.137186728,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,10,2022,3546922.566044448,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,11,2017,961763.151846048,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,11,2018,1667139.828255984,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,11,2022,1289556.779367096,30,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,12,2017,895942.776238536,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,12,2018,1512149.016304968,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_127,Shawnee National Forest,USFS ownership,12,2022,1635891.768942816,31,A09008,Shawnee National Forest,no,"FY18, FY23",NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,1,2019,59011.701657384,31,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,2,2019,44415.149603616,28,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,3,2019,39917.361073752,31,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,4,2019,34236.264799512,30,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,5,2019,59152.866686256,31,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,6,2019,129344.146694256,30,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,7,2019,151856.4860022,31,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
NAT_053,Shoshone National Forest,USFS ownership,8,2019,161561.668909296,31,A02014,Shoshone National Forest,no,FY19,NA,NA,NA,NA
