siteid,month,tmean_celsius
NAT_108,7/1/20,19.239136
NAT_108,8/1/20,20.196686
NAT_108,9/1/20,18.64267
NAT_108,10/1/20,10.9198
NAT_108,11/1/20,4.543457
NAT_108,12/1/20,2.3761292
NAT_108,1/1/21,3.0507812
NAT_108,2/1/21,1.008728
NAT_108,3/1/21,4.117157
NAT_108,4/1/21,9.344574
NAT_108,5/1/21,12.539795
NAT_108,6/1/21,19.533447
NAT_108,7/1/21,21.767975
NAT_108,8/1/21,20.751862
NAT_108,9/1/21,16.437195
NAT_108,10/1/21,9.247925
NAT_108,11/1/21,6.133606
NAT_108,12/1/21,1.2111206
NAT_108,1/1/22,1.2460938
NAT_108,2/1/22,2.2759094
NAT_108,3/1/22,5.9367676
NAT_108,4/1/22,5.0585938
NAT_108,5/1/22,9.3064575
NAT_108,6/1/22,14.786133
NAT_108,7/1/22,21.47644
NAT_108,8/1/22,22.795837
NAT_108,9/1/22,18.67804
NAT_108,10/1/22,14.500122
NAT_108,11/1/22,2.0095215
NAT_108,12/1/22,-0.41088867
NAT_109,1/1/18,1.2182312
NAT_109,2/1/18,-0.59884644
NAT_109,3/1/18,0.82717896
NAT_109,4/1/18,4.766266
NAT_109,5/1/18,11.422974
NAT_109,6/1/18,12.587006
NAT_109,7/1/18,19.227448
NAT_109,8/1/18,18.371857
NAT_109,9/1/18,12.496368
NAT_109,10/1/18,8.587738
NAT_109,11/1/18,3.127655
NAT_109,12/1/18,-0.29599
NAT_109,1/1/19,0.54867554
NAT_109,2/1/19,-3.322235
NAT_109,3/1/19,-0.42456055
NAT_109,4/1/19,5.2013855
NAT_109,5/1/19,10.461884
NAT_109,6/1/19,12.815613
NAT_109,7/1/19,15.493744
NAT_109,8/1/19,17.483856
NAT_109,9/1/19,11.925964
NAT_109,10/1/19,5.162903
NAT_109,11/1/19,3.152069
NAT_109,12/1/19,0.5506592
NAT_109,1/1/20,0.7774353
NAT_109,2/1/20,0.4692688
NAT_109,3/1/20,1.3174133
NAT_109,4/1/20,6.0589905
NAT_109,5/1/20,9.723602
NAT_109,6/1/20,11.919617
NAT_109,7/1/20,16.451447
NAT_109,8/1/20,17.535248
NAT_109,9/1/20,16.43695
NAT_109,10/1/20,8.904785
NAT_109,11/1/20,2.2868347
NAT_109,12/1/20,0.6077881
NAT_109,1/1/21,1.1497498
NAT_109,2/1/21,-1.0706787
NAT_109,3/1/21,0.98651123
NAT_109,4/1/21,5.772003
NAT_109,5/1/21,9.476135
NAT_109,6/1/21,16.55606
NAT_109,7/1/21,19.358429
NAT_109,8/1/21,18.14029
NAT_109,9/1/21,14.062439
NAT_109,10/1/21,6.8174744
NAT_109,11/1/21,4.365082
NAT_109,12/1/21,-0.5769348
NAT_109,1/1/22,0.22814941
NAT_109,2/1/22,0.30639648
NAT_109,3/1/22,3.2663574
NAT_109,4/1/22,1.8308411
NAT_109,5/1/22,6.4182434
NAT_109,6/1/22,12.046082
NAT_109,7/1/22,18.698944
NAT_109,8/1/22,20.195068
NAT_109,9/1/22,16.103363
NAT_109,10/1/22,12.100769
NAT_109,11/1/22,-0.23635864
NAT_109,12/1/22,-1.9181824
NAT_110,1/1/18,0.37493896
NAT_110,2/1/18,-1.8817749
NAT_110,3/1/18,0.15374756
NAT_110,4/1/18,3.4325562
NAT_110,5/1/18,10.748718
NAT_110,6/1/18,11.863342
NAT_110,7/1/18,18.350494
NAT_110,8/1/18,17.713287
NAT_110,9/1/18,11.707245
NAT_110,10/1/18,7.837372
NAT_110,11/1/18,2.492981
NAT_110,12/1/18,-1.121582
NAT_110,1/1/19,-0.15252686
NAT_110,2/1/19,-4.011322
NAT_110,3/1/19,-0.5102539
NAT_110,4/1/19,4.1506653
NAT_110,5/1/19,9.954651
NAT_110,6/1/19,12.038849
NAT_110,7/1/19,14.533661
NAT_110,8/1/19,16.756317
NAT_110,9/1/19,11.407532
NAT_110,10/1/19,4.562561
NAT_110,11/1/19,2.6932678
NAT_110,12/1/19,0.023010254
NAT_110,1/1/20,-0.28289795
NAT_110,2/1/20,-0.7371216
NAT_110,3/1/20,0.28585815
NAT_110,4/1/20,4.499939
NAT_110,5/1/20,8.555267
NAT_110,6/1/20,11.118347
NAT_110,7/1/20,15.457581
NAT_110,8/1/20,16.541412
NAT_110,9/1/20,15.651337
NAT_110,10/1/20,7.8108826
NAT_110,11/1/20,1.4064636
NAT_110,12/1/20,-0.2562256
NAT_110,1/1/21,0.13842773
NAT_110,2/1/21,-2.2250671
NAT_110,3/1/21,0.26312256
NAT_110,4/1/21,4.5746155
NAT_110,5/1/21,7.8697205
NAT_110,6/1/21,15.380157
NAT_110,7/1/21,18.170227
NAT_110,8/1/21,16.91919
NAT_110,9/1/21,12.94873
NAT_110,10/1/21,5.7945557
NAT_110,11/1/21,2.847931
NAT_110,12/1/21,-2.0111694
NAT_110,1/1/22,-0.5995178
NAT_110,2/1/22,-0.70651245
NAT_110,3/1/22,2.1418762
NAT_110,4/1/22,0.90563965
NAT_110,5/1/22,5.1644287
NAT_110,6/1/22,11.098663
NAT_110,7/1/22,17.859192
NAT_110,8/1/22,19.412292
NAT_110,9/1/22,15.451263
NAT_110,10/1/22,11.414398
NAT_110,11/1/22,-1.1950378
NAT_110,12/1/22,-2.7744446
NAT_111,1/1/18,5.334442
NAT_111,2/1/18,14.12619
NAT_111,3/1/18,11.617065
NAT_111,4/1/18,16.087494
NAT_111,5/1/18,22.720703
NAT_111,6/1/18,26.496918
NAT_111,7/1/18,26.265442
NAT_111,8/1/18,26.288666
NAT_111,9/1/18,25.915466
NAT_111,10/1/18,20.027191
NAT_111,11/1/18,12.2724
NAT_111,12/1/18,10.020355
NAT_111,1/1/19,8.988251
NAT_111,2/1/19,12.287079
NAT_111,3/1/19,12.931427
NAT_111,4/1/19,18.047272
NAT_111,5/1/19,24.544617
NAT_111,6/1/19,25.300903
NAT_111,7/1/19,27.13266
NAT_111,8/1/19,26.64392
NAT_111,9/1/19,26.064178
NAT_111,10/1/19,21.215057
NAT_111,11/1/19,11.529114
NAT_111,12/1/19,11.244995
NAT_111,1/1/20,10.763092
NAT_111,2/1/20,10.870331
NAT_111,3/1/20,15.698669
NAT_111,4/1/20,17.514008
NAT_111,5/1/20,20.437988
NAT_111,6/1/20,24.403076
NAT_111,7/1/20,27.439331
NAT_111,8/1/20,26.257507
NAT_111,9/1/20,23.043243
NAT_111,10/1/20,20.09433
NAT_111,11/1/20,15.905701
NAT_111,12/1/20,8.700562
NAT_111,1/1/21,8.676392
NAT_111,2/1/21,9.083099
NAT_111,3/1/21,14.231934
NAT_111,4/1/21,17.30655
NAT_111,5/1/21,21.53836
NAT_111,6/1/21,24.467133
NAT_111,7/1/21,26.100006
NAT_111,8/1/21,26.202087
NAT_111,9/1/21,23.511658
NAT_111,10/1/21,19.888367
NAT_111,11/1/21,11.970337
NAT_111,12/1/21,13.46759
NAT_111,1/1/22,7.2382507
NAT_111,2/1/22,11.335968
NAT_111,3/1/22,14.765228
NAT_111,4/1/22,17.48114
NAT_111,5/1/22,22.86084
NAT_111,6/1/22,26.29657
NAT_111,7/1/22,26.755981
NAT_111,8/1/22,25.773987
NAT_111,9/1/22,23.380371
NAT_111,10/1/22,17.176392
NAT_111,11/1/22,14.71759
NAT_111,12/1/22,8.710907
NAT_112,1/1/18,0.42471313
NAT_112,2/1/18,8.905853
NAT_112,3/1/18,6.1753235
NAT_112,4/1/18,10.735443
NAT_112,5/1/18,18.877655
NAT_112,6/1/18,21.910736
NAT_112,7/1/18,22.337158
NAT_112,8/1/18,21.805115
NAT_112,9/1/18,21.383759
NAT_112,10/1/18,14.968903
NAT_112,11/1/18,6.8229675
NAT_112,12/1/18,4.9381104
NAT_112,1/1/19,3.3209229
NAT_112,2/1/19,7.3765564
NAT_112,3/1/19,7.4812927
NAT_112,4/1/19,13.809814
NAT_112,5/1/19,19.480469
NAT_112,6/1/19,20.60556
NAT_112,7/1/19,22.770416
NAT_112,8/1/19,22.451508
NAT_112,9/1/19,22.247864
NAT_112,10/1/19,16.235931
NAT_112,11/1/19,7.087311
NAT_112,12/1/19,6.5118713
NAT_112,1/1/20,5.5062866
NAT_112,2/1/20,5.664795
NAT_112,3/1/20,11.121704
NAT_112,4/1/20,11.705505
NAT_112,5/1/20,15.137421
NAT_112,6/1/20,20.105011
NAT_112,7/1/20,23.314087
NAT_112,8/1/20,22.170288
NAT_112,9/1/20,18.900818
NAT_112,10/1/20,15.242615
NAT_112,11/1/20,10.556793
NAT_112,12/1/20,3.7411194
NAT_112,1/1/21,3.2494812
NAT_112,2/1/21,4.197632
NAT_112,3/1/21,9.943878
NAT_112,4/1/21,12.114868
NAT_112,5/1/21,16.442444
NAT_112,6/1/21,20.592499
NAT_112,7/1/21,22.299957
NAT_112,8/1/21,22.367523
NAT_112,9/1/21,19.117615
NAT_112,10/1/21,15.439209
NAT_112,11/1/21,7.273285
NAT_112,12/1/21,9.066315
NAT_112,1/1/22,1.7561951
NAT_112,2/1/22,5.712372
NAT_112,3/1/22,9.474884
NAT_112,4/1/22,12.333435
NAT_112,5/1/22,18.13858
NAT_112,6/1/22,21.656403
NAT_112,7/1/22,23.148376
NAT_112,8/1/22,21.633118
NAT_112,9/1/22,18.641327
NAT_112,10/1/22,12.195892
NAT_112,11/1/22,9.301605
NAT_112,12/1/22,4.229126
NAT_113,1/1/18,5.8801575
NAT_113,2/1/18,15.381439
NAT_113,3/1/18,14.960815
NAT_113,4/1/18,16.36728
NAT_113,5/1/18,24.66504
NAT_113,6/1/18,27.231323
NAT_113,7/1/18,27.769257
NAT_113,8/1/18,26.893158
NAT_113,9/1/18,26.000427
NAT_113,10/1/18,21.345947
NAT_113,11/1/18,12.201904
NAT_113,12/1/18,11.010681
NAT_113,1/1/19,9.090088
NAT_113,2/1/19,14.281952
NAT_113,3/1/19,13.701263
NAT_113,4/1/19,18.13559
NAT_113,5/1/19,24.117035
NAT_113,6/1/19,26.415527
NAT_113,7/1/19,27.239655
NAT_113,8/1/19,27.430939
NAT_113,9/1/19,28.607147
NAT_113,10/1/19,21.102356
NAT_113,11/1/19,11.761963
NAT_113,12/1/19,11.691864
NAT_113,1/1/20,11.592987
NAT_113,2/1/20,11.732025
NAT_113,3/1/20,18.470367
NAT_113,4/1/20,18.631042
NAT_113,5/1/20,21.962952
NAT_113,6/1/20,25.823547
NAT_113,7/1/20,27.376892
NAT_113,8/1/20,27.262756
NAT_113,9/1/20,24.667328
NAT_113,10/1/20,20.160553
NAT_113,11/1/20,16.145111
NAT_113,12/1/20,9.633392
NAT_113,1/1/21,9.581451
NAT_113,2/1/21,8.216431
NAT_113,3/1/21,15.883392
NAT_113,4/1/21,17.174133
NAT_113,5/1/21,21.580414
NAT_113,6/1/21,25.323395
NAT_113,7/1/21,26.361298
NAT_113,8/1/21,27.028564
NAT_113,9/1/21,23.787354
NAT_113,10/1/21,20.906006
NAT_113,11/1/21,13.282532
NAT_113,12/1/21,15.792877
NAT_113,1/1/22,7.863861
NAT_113,2/1/22,10.508301
NAT_113,3/1/22,14.559937
NAT_113,4/1/22,18.407898
NAT_113,5/1/22,24.258484
NAT_113,6/1/22,28.052185
NAT_113,7/1/22,27.712494
NAT_113,8/1/22,26.057526
NAT_113,9/1/22,24.629425
NAT_113,10/1/22,19.201538
NAT_113,11/1/22,14.358887
NAT_113,12/1/22,11.4513855
NAT_114,1/1/18,2.5480347
NAT_114,2/1/18,0.09613037
NAT_114,3/1/18,1.0904236
NAT_114,4/1/18,5.2422485
NAT_114,5/1/18,11.154694
NAT_114,6/1/18,13.237854
NAT_114,7/1/18,20.101624
NAT_114,8/1/18,18.889038
NAT_114,9/1/18,13.720917
NAT_114,10/1/18,9.691711
NAT_114,11/1/18,4.1199646
NAT_114,12/1/18,0.03161621
NAT_114,1/1/19,1.5976257
NAT_114,2/1/19,-2.3575745
NAT_114,3/1/19,0.6759033
NAT_114,4/1/19,6.0169983
NAT_114,5/1/19,10.236023
NAT_114,6/1/19,14.387329
NAT_114,7/1/19,17.06488
NAT_114,8/1/19,18.56781
NAT_114,9/1/19,12.440704
NAT_114,10/1/19,6.401947
NAT_114,11/1/19,4.1927185
NAT_114,12/1/19,1.0444641
NAT_114,1/1/20,0.7953186
NAT_114,2/1/20,0.6149292
NAT_114,3/1/20,1.8304749
NAT_114,4/1/20,6.3799744
NAT_114,5/1/20,9.726044
NAT_114,6/1/20,12.491333
NAT_114,7/1/20,17.895874
NAT_114,8/1/20,18.88385
NAT_114,9/1/20,17.304382
NAT_114,10/1/20,10.557861
NAT_114,11/1/20,2.547882
NAT_114,12/1/20,0.93652344
NAT_114,1/1/21,1.3270569
NAT_114,2/1/21,-0.003936768
NAT_114,3/1/21,1.3710632
NAT_114,4/1/21,6.626251
NAT_114,5/1/21,9.7144165
NAT_114,6/1/21,16.62024
NAT_114,7/1/21,20.729767
NAT_114,8/1/21,19.057556
NAT_114,9/1/21,15.103943
NAT_114,10/1/21,7.5450745
NAT_114,11/1/21,4.945099
NAT_114,12/1/21,0.03353882
NAT_114,1/1/22,0.71539307
NAT_114,2/1/22,1.2110596
NAT_114,3/1/22,3.9862366
NAT_114,4/1/22,2.478119
NAT_114,5/1/22,6.626648
NAT_114,6/1/22,12.694855
NAT_114,7/1/22,19.15094
NAT_114,8/1/22,20.286346
NAT_114,9/1/22,16.336761
NAT_114,10/1/22,12.070587
NAT_114,11/1/22,0.29504395
NAT_114,12/1/22,-0.99157715
NAT_115,1/1/18,0.12640381
NAT_115,2/1/18,7.3795166
NAT_115,3/1/18,8.998627
NAT_115,4/1/18,11.554199
NAT_115,5/1/18,23.257141
NAT_115,6/1/18,26.308289
NAT_115,7/1/18,27.33432
NAT_115,8/1/18,26.176422
NAT_115,9/1/18,24.204193
NAT_115,10/1/18,16.573212
NAT_115,11/1/18,6.85968
NAT_115,12/1/18,6.07193
NAT_115,1/1/19,3.3205261
NAT_115,2/1/19,6.606415
NAT_115,3/1/19,7.782837
NAT_115,4/1/19,15.481995
NAT_115,5/1/19,21.344482
NAT_115,6/1/19,24.136475
NAT_115,7/1/19,26.657562
NAT_115,8/1/19,26.98236
NAT_115,9/1/19,27.196716
NAT_115,10/1/19,17.20871
NAT_115,11/1/19,6.555725
NAT_115,12/1/19,7.10318
NAT_115,1/1/20,5.6792603
NAT_115,2/1/20,5.121521
NAT_115,3/1/20,11.943695
NAT_115,4/1/20,13.361237
NAT_115,5/1/20,18.214355
NAT_115,6/1/20,24.538788
NAT_115,7/1/20,27.406403
NAT_115,8/1/20,24.631561
NAT_115,9/1/20,21.942993
NAT_115,10/1/20,15.838318
NAT_115,11/1/20,11.908325
NAT_115,12/1/20,4.761139
NAT_115,1/1/21,3.735962
NAT_115,2/1/21,0.7164612
NAT_115,3/1/21,11.874329
NAT_115,4/1/21,14.003845
NAT_115,5/1/21,18.556396
NAT_115,6/1/21,24.319702
NAT_115,7/1/21,26.131104
NAT_115,8/1/21,26.20993
NAT_115,9/1/21,22.666077
NAT_115,10/1/21,18.647675
NAT_115,11/1/21,8.812378
NAT_115,12/1/21,10.736816
NAT_115,1/1/22,1.6000366
NAT_115,2/1/22,4.1985474
NAT_115,3/1/22,10.41214
NAT_115,4/1/22,13.811523
NAT_115,5/1/22,21.47519
NAT_115,6/1/22,26.74527
NAT_115,7/1/22,28.306122
NAT_115,8/1/22,25.624237
NAT_115,9/1/22,22.494476
NAT_115,10/1/22,15.72229
NAT_115,11/1/22,9.773926
NAT_115,12/1/22,4.7734375
NAT_116,1/1/18,-0.08087158
NAT_116,2/1/18,4.5465393
NAT_116,3/1/18,8.074188
NAT_116,4/1/18,9.845245
NAT_116,5/1/18,22.375671
NAT_116,6/1/18,26.037354
NAT_116,7/1/18,27.124176
NAT_116,8/1/18,25.055359
NAT_116,9/1/18,22.554626
NAT_116,10/1/18,15.162811
NAT_116,11/1/18,4.589508
NAT_116,12/1/18,4.214905
NAT_116,1/1/19,1.4246216
NAT_116,2/1/19,3.6015625
NAT_116,3/1/19,6.145874
NAT_116,4/1/19,14.472046
NAT_116,5/1/19,19.163147
NAT_116,6/1/19,22.454071
NAT_116,7/1/19,25.357666
NAT_116,8/1/19,25.233185
NAT_116,9/1/19,24.818268
NAT_116,10/1/19,14.01297
NAT_116,11/1/19,5.752655
NAT_116,12/1/19,4.9214478
NAT_116,1/1/20,3.0961914
NAT_116,2/1/20,3.4864807
NAT_116,3/1/20,10.672577
NAT_116,4/1/20,12.257721
NAT_116,5/1/20,17.030548
NAT_116,6/1/20,24.006622
NAT_116,7/1/20,26.956726
NAT_116,8/1/20,24.38385
NAT_116,9/1/20,21.007843
NAT_116,10/1/20,13.695831
NAT_116,11/1/20,10.427338
NAT_116,12/1/20,3.5052795
NAT_116,1/1/21,2.0653381
NAT_116,2/1/21,-1.801239
NAT_116,3/1/21,10.612579
NAT_116,4/1/21,12.64093
NAT_116,5/1/21,17.036072
NAT_116,6/1/21,23.753998
NAT_116,7/1/21,25.300995
NAT_116,8/1/21,25.752594
NAT_116,9/1/21,23.243805
NAT_116,10/1/21,17.000183
NAT_116,11/1/21,8.378845
NAT_116,12/1/21,9.3220825
NAT_116,1/1/22,0.24911499
NAT_116,2/1/22,2.0671387
NAT_116,3/1/22,8.937744
NAT_116,4/1/22,12.691986
NAT_116,5/1/22,19.328644
NAT_116,6/1/22,24.982635
NAT_116,7/1/22,28.244171
NAT_116,8/1/22,25.258148
NAT_116,9/1/22,21.997223
NAT_116,10/1/22,15.271545
NAT_116,11/1/22,7.871582
NAT_116,12/1/22,2.8288574
NAT_117,1/1/18,-7.3198853
NAT_117,2/1/18,-7.388977
NAT_117,3/1/18,-3.7497253
NAT_117,4/1/18,-0.8926697
NAT_117,5/1/18,11.58667
NAT_117,6/1/18,16.006622
NAT_117,7/1/18,20.44336
NAT_117,8/1/18,19.76242
NAT_117,9/1/18,15.752991
NAT_117,10/1/18,6.6106873
NAT_117,11/1/18,-1.3952637
NAT_117,12/1/18,-2.7415466
NAT_117,1/1/19,-9.816406
NAT_117,2/1/19,-7.8148804
NAT_117,3/1/19,-4.205017
NAT_117,4/1/19,2.5265503
NAT_117,5/1/19,7.751251
NAT_117,6/1/19,14.018097
NAT_117,7/1/19,19.663849
NAT_117,8/1/19,18.388916
NAT_117,9/1/19,15.347534
NAT_117,10/1/19,8.326508
NAT_117,11/1/19,-1.0842896
NAT_117,12/1/19,-3.7654724
NAT_117,1/1/20,-3.9423523
NAT_117,2/1/20,-5.892853
NAT_117,3/1/20,-0.9760132
NAT_117,4/1/20,1.5510559
NAT_117,5/1/20,8.8151245
NAT_117,6/1/20,16.05603
NAT_117,7/1/20,21.044006
NAT_117,8/1/20,19.386322
NAT_117,9/1/20,13.990112
NAT_117,10/1/20,5.733673
NAT_117,11/1/20,4.027771
NAT_117,12/1/20,-2.0173035
NAT_117,1/1/21,-4.371338
NAT_117,2/1/21,-8.227417
NAT_117,3/1/21,-0.093322754
NAT_117,4/1/21,4.5133057
NAT_117,5/1/21,10.10022
NAT_117,6/1/21,17.307068
NAT_117,7/1/21,19.177979
NAT_117,8/1/21,20.647766
NAT_117,9/1/21,15.771301
NAT_117,10/1/21,12.383484
NAT_117,11/1/21,2.678009
NAT_117,12/1/21,-2.5750122
NAT_117,1/1/22,-10.019287
NAT_117,2/1/22,-8.488495
NAT_117,3/1/22,-3.0983276
NAT_117,4/1/22,1.8881836
NAT_117,5/1/22,10.687012
NAT_117,6/1/22,15.621033
NAT_117,7/1/22,18.660553
NAT_117,8/1/22,18.818665
NAT_117,9/1/22,15.40329
NAT_117,10/1/22,8.695251
NAT_117,11/1/22,3.0309753
NAT_117,12/1/22,-2.9351501
NAT_118,1/1/18,-0.45986938
NAT_118,2/1/18,8.112061
NAT_118,3/1/18,6.387207
NAT_118,4/1/18,10.290649
NAT_118,5/1/18,21.203217
NAT_118,6/1/18,23.417725
NAT_118,7/1/18,24.771362
NAT_118,8/1/18,23.513428
NAT_118,9/1/18,22.432129
NAT_118,10/1/18,15.160828
NAT_118,11/1/18,6.22229
NAT_118,12/1/18,5.005005
NAT_118,1/1/19,2.348816
NAT_118,2/1/19,6.5608215
NAT_118,3/1/19,6.746155
NAT_118,4/1/19,14.834656
NAT_118,5/1/19,20.774506
NAT_118,6/1/19,22.075195
NAT_118,7/1/19,25.328491
NAT_118,8/1/19,25.233826
NAT_118,9/1/19,25.08496
NAT_118,10/1/19,16.643982
NAT_118,11/1/19,6.0130005
NAT_118,12/1/19,6.5064087
NAT_118,1/1/20,5.4184265
NAT_118,2/1/20,4.984253
NAT_118,3/1/20,11.37085
NAT_118,4/1/20,11.649628
NAT_118,5/1/20,16.204254
NAT_118,6/1/20,21.808228
NAT_118,7/1/20,25.55664
NAT_118,8/1/20,23.64035
NAT_118,9/1/20,20.357086
NAT_118,10/1/20,15.42926
NAT_118,11/1/20,10.567474
NAT_118,12/1/20,3.3734741
NAT_118,1/1/21,2.4907837
NAT_118,2/1/21,1.6980591
NAT_118,3/1/21,10.441132
NAT_118,4/1/21,12.236694
NAT_118,5/1/21,16.894592
NAT_118,6/1/21,22.622467
NAT_118,7/1/21,24.554047
NAT_118,8/1/21,24.670898
NAT_118,9/1/21,20.527924
NAT_118,10/1/21,16.826172
NAT_118,11/1/21,6.9545593
NAT_118,12/1/21,9.232666
NAT_118,1/1/22,0.15200806
NAT_118,2/1/22,4.4257812
NAT_118,3/1/22,9.454468
NAT_118,4/1/22,12.555603
NAT_118,5/1/22,19.516754
NAT_118,6/1/22,24.00595
NAT_118,7/1/22,25.288452
NAT_118,8/1/22,23.393158
NAT_118,9/1/22,20.005096
NAT_118,10/1/22,13.481934
NAT_118,11/1/22,9.179993
NAT_118,12/1/22,4.17511
NAT_119,1/1/18,-1.9384155
NAT_119,2/1/18,5.1656494
NAT_119,3/1/18,2.45047
NAT_119,4/1/18,8.455627
NAT_119,5/1/18,18.517609
NAT_119,6/1/18,20.515472
NAT_119,7/1/18,21.907898
NAT_119,8/1/18,21.42804
NAT_119,9/1/18,19.896606
NAT_119,10/1/18,12.785187
NAT_119,11/1/18,4.220276
NAT_119,12/1/18,2.2481995
NAT_119,1/1/19,-0.43856812
NAT_119,2/1/19,3.3547363
NAT_119,3/1/19,4.2268677
NAT_119,4/1/19,12.203888
NAT_119,5/1/19,18.306152
NAT_119,6/1/19,19.588715
NAT_119,7/1/19,23.12912
NAT_119,8/1/19,22.177246
NAT_119,9/1/19,21.444977
NAT_119,10/1/19,14.24707
NAT_119,11/1/19,3.8712769
NAT_119,12/1/19,3.4279785
NAT_119,1/1/20,2.6928406
NAT_119,2/1/20,3.620697
NAT_119,3/1/20,8.732086
NAT_119,4/1/20,9.259125
NAT_119,5/1/20,13.243011
NAT_119,6/1/20,19.318634
NAT_119,7/1/20,23.756317
NAT_119,8/1/20,21.540833
NAT_119,9/1/20,17.414886
NAT_119,10/1/20,13.208893
NAT_119,11/1/20,8.446838
NAT_119,12/1/20,1.3076172
NAT_119,1/1/21,0.22891235
NAT_119,2/1/21,-0.2053833
NAT_119,3/1/21,7.277069
NAT_119,4/1/21,10.4774475
NAT_119,5/1/21,14.898254
NAT_119,6/1/21,20.749023
NAT_119,7/1/21,23.00412
NAT_119,8/1/21,22.93097
NAT_119,9/1/21,18.624329
NAT_119,10/1/21,14.781982
NAT_119,11/1/21,4.745697
NAT_119,12/1/21,6.1092834
NAT_119,1/1/22,-2.5643616
NAT_119,2/1/22,2.335785
NAT_119,3/1/22,7.005249
NAT_119,4/1/22,10.305817
NAT_119,5/1/22,16.381012
NAT_119,6/1/22,20.444824
NAT_119,7/1/22,22.718414
NAT_119,8/1/22,21.345337
NAT_119,9/1/22,17.592682
NAT_119,10/1/22,10.215027
NAT_119,11/1/22,7.0038147
NAT_119,12/1/22,1.1403503
NAT_120,1/1/18,-0.0317688
NAT_120,2/1/18,8.745056
NAT_120,3/1/18,6.3627625
NAT_120,4/1/18,10.413849
NAT_120,5/1/18,19.52127
NAT_120,6/1/18,22.27536
NAT_120,7/1/18,23.170532
NAT_120,8/1/18,22.15924
NAT_120,9/1/18,21.8078
NAT_120,10/1/18,14.790588
NAT_120,11/1/18,6.285553
NAT_120,12/1/18,4.7851562
NAT_120,1/1/19,2.8918762
NAT_120,2/1/19,7.2593994
NAT_120,3/1/19,7.176544
NAT_120,4/1/19,14.11795
NAT_120,5/1/19,19.72879
NAT_120,6/1/19,20.763702
NAT_120,7/1/19,23.224182
NAT_120,8/1/19,23.186981
NAT_120,9/1/19,23.337769
NAT_120,10/1/19,16.330688
NAT_120,11/1/19,6.3800354
NAT_120,12/1/19,6.2139893
NAT_120,1/1/20,5.254608
NAT_120,2/1/20,5.425812
NAT_120,3/1/20,11.294769
NAT_120,4/1/20,11.323669
NAT_120,5/1/20,15.248779
NAT_120,6/1/20,20.636505
NAT_120,7/1/20,24.098602
NAT_120,8/1/20,22.558563
NAT_120,9/1/20,19.127533
NAT_120,10/1/20,15.158051
NAT_120,11/1/20,10.162506
NAT_120,12/1/20,3.1750793
NAT_120,1/1/21,2.7596436
NAT_120,2/1/21,3.8414612
NAT_120,3/1/21,10.108154
NAT_120,4/1/21,11.869446
NAT_120,5/1/21,16.404938
NAT_120,6/1/21,21.087067
NAT_120,7/1/21,22.838287
NAT_120,8/1/21,22.803802
NAT_120,9/1/21,19.17041
NAT_120,10/1/21,15.373993
NAT_120,11/1/21,6.6783447
NAT_120,12/1/21,8.917633
NAT_120,1/1/22,1.1929932
NAT_120,2/1/22,5.216156
NAT_120,3/1/22,9.32663
NAT_120,4/1/22,12.286102
NAT_120,5/1/22,18.458923
NAT_120,6/1/22,22.084625
NAT_120,7/1/22,23.68451
NAT_120,8/1/22,22.057648
NAT_120,9/1/22,18.70279
NAT_120,10/1/22,12.037476
NAT_120,11/1/22,8.860992
NAT_120,12/1/22,4.133423
NAT_121,1/1/18,7.2722473
NAT_121,2/1/18,13.857941
NAT_121,3/1/18,17.195435
NAT_121,4/1/18,17.473572
NAT_121,5/1/18,25.780884
NAT_121,6/1/18,28.156921
NAT_121,7/1/18,29.139648
NAT_121,8/1/18,28.76297
NAT_121,9/1/18,25.341675
NAT_121,10/1/18,20.355255
NAT_121,11/1/18,12.679657
NAT_121,12/1/18,11.063019
NAT_121,1/1/19,9.568878
NAT_121,2/1/19,12.7569275
NAT_121,3/1/19,14.23288
NAT_121,4/1/19,18.812988
NAT_121,5/1/19,24.004639
NAT_121,6/1/19,26.492615
NAT_121,7/1/19,28.145111
NAT_121,8/1/19,29.514648
NAT_121,9/1/19,28.20929
NAT_121,10/1/19,20.225739
NAT_121,11/1/19,13.426941
NAT_121,12/1/19,12.158386
NAT_121,1/1/20,12.240509
NAT_121,2/1/20,11.571228
NAT_121,3/1/20,18.91806
NAT_121,4/1/20,19.210876
NAT_121,5/1/20,23.00409
NAT_121,6/1/20,26.690338
NAT_121,7/1/20,28.241913
NAT_121,8/1/20,28.792725
NAT_121,9/1/20,25.131744
NAT_121,10/1/20,20.22165
NAT_121,11/1/20,17.28595
NAT_121,12/1/20,11.114929
NAT_121,1/1/21,10.454773
NAT_121,2/1/21,8.131378
NAT_121,3/1/21,16.032562
NAT_121,4/1/21,18.41098
NAT_121,5/1/21,22.13971
NAT_121,6/1/21,26.522888
NAT_121,7/1/21,27.245697
NAT_121,8/1/21,28.33664
NAT_121,9/1/21,26.12268
NAT_121,10/1/21,22.56668
NAT_121,11/1/21,15.049835
NAT_121,12/1/21,17.38144
NAT_121,1/1/22,9.678101
NAT_121,2/1/22,9.528198
NAT_121,3/1/22,14.826843
NAT_121,4/1/22,20.480286
NAT_121,5/1/22,25.602142
NAT_121,6/1/22,29.602264
NAT_121,7/1/22,30.276794
NAT_121,8/1/22,27.95987
NAT_121,9/1/22,26.163483
NAT_121,10/1/22,20.86911
