year,month,siteid,UNIT_NAME,pud,tud,aud,eud,d2p
2018,Jan,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,2,121,49,11,2018-01-15
2018,Jan,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,5,105,63,13,2018-01-15
2018,Jan,NAT_044,Lewis and Clark National Forest,0,7,3,3,2018-01-15
2018,Jan,NAT_045,Medicine Bow National Forest,4,13,5,12,2018-01-15
2018,Jan,NAT_046,Routt National Forest,2,56,13,7,2018-01-15
2018,Jan,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,1,17,2,38,2018-01-15
2018,Jan,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",0,9,1,3,2018-01-15
2018,Jan,NAT_049,Tongass National Forest-Sitka and Hoonah,0,15,0,8,2018-01-15
2018,Jan,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",0,22,0,0,2018-01-15
2018,Jan,NAT_051,White River National Forest,9,607,89,33,2018-01-15
2018,Jan,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",9,47,8,19,2018-01-15
2018,Jan,NAT_053,Shoshone National Forest,1,25,1,16,2018-01-15
2018,Jan,NAT_054,Nebraska National Forest,1,4,0,13,2018-01-15
2018,Jan,NAT_055,San Juan National Forest,1,22,31,5,2018-01-15
2018,Jan,NAT_056,Black Hills National Forest,1,25,10,6,2018-01-15
2018,Jan,NAT_057,Bighorn National Forest,6,8,1,5,2018-01-15
2018,Jan,NAT_058,Pike and San Isabel National Forests,17,1075,148,53,2018-01-15
2018,Jan,NAT_059,Carson National Forest,0,44,14,6,2018-01-15
2018,Jan,NAT_060,Cibola National Forest,1,57,75,206,2018-01-15
2018,Jan,NAT_061,Coronado National Forest,26,149,256,806,2018-01-15
2018,Jan,NAT_062,Lincoln National Forest,1,25,33,2,2018-01-15
2018,Jan,NAT_063,Gila National Forest,1,14,21,39,2018-01-15
2018,Jan,NAT_064,Prescott National Forest,5,29,46,51,2018-01-15
2018,Jan,NAT_065,Apache-Sitgreaves National Forests,1,13,11,10,2018-01-15
2018,Jan,NAT_066,Santa Fe National Forest,6,68,29,44,2018-01-15
2018,Jan,NAT_067,Dakota Prairie Grasslands,0,4,0,4,2018-01-15
2018,Jan,NAT_068,Bitterroot National Forest,2,1,0,3,2018-01-15
2018,Jan,NAT_069,Idaho Panhandle National Forests,0,23,6,1,2018-01-15
2018,Jan,NAT_070,Nez Perce-Clearwater National Forest,2,11,2,2,2018-01-15
2018,Jan,NAT_071,Lolo National Forest,0,9,7,55,2018-01-15
2018,Jan,NAT_072,Kootenai National Forest,0,7,0,9,2018-01-15
2018,Jan,NAT_073,Payette National Forest,0,2,0,2,2018-01-15
2018,Jan,NAT_074,Stanislaus National Forest,3,19,23,4,2018-01-15
2018,Jan,NAT_075,Mendocino National Forest,2,24,3,46,2018-01-15
2018,Jan,NAT_076,Cleveland National Forest,12,188,259,55,2018-01-15
2018,Jan,NAT_077,Modoc National Forest,1,3,0,0,2018-01-15
2018,Jan,NAT_078,Shasta-Trinity National Forest,5,22,26,9,2018-01-15
2018,Jan,NAT_079,San Bernardino National Forest,10,233,296,39,2018-01-15
2018,Jan,NAT_080,Los Padres National Forest,25,96,45,85,2018-01-15
2018,Jan,NAT_081,Angeles National Forest,18,394,804,123,2018-01-15
2018,Jan,NAT_082,Six Rivers National Forest,0,12,2,12,2018-01-15
2018,Jan,NAT_083,Klamath National Forest,0,8,3,10,2018-01-15
2018,Jan,NAT_084,Sequoia National Forest,5,67,39,36,2018-01-15
2018,Jan,NAT_085,Inyo National Forest,11,592,37,62,2018-01-15
2018,Jan,NAT_086,Eldorado National Forest,6,78,37,1,2018-01-15
2018,Jan,NAT_087,Malheur National Forest,0,4,0,4,2018-01-15
2018,Jan,NAT_088,Siuslaw National Forest,7,28,58,45,2018-01-15
2018,Jan,NAT_089,Bridger-Teton National Forest,9,27,3,14,2018-01-15
2018,Jan,NAT_090,Salmon-Challis National Forest,2,163,1,0,2018-01-15
2018,Jan,NAT_091,Ashley National Forest,0,9,1,5,2018-01-15
2018,Jan,NAT_092,Fishlake National Forest,1,15,0,3,2018-01-15
2018,Jan,NAT_093,Boise National Forest,2,3,4,13,2018-01-15
2018,Jan,NAT_094,Uinta-Wasatch-Cache National Forest,12,216,267,79,2018-01-15
2018,Jan,NAT_095,Manti-La Sal National Forest,0,64,0,7,2018-01-15
2018,Jan,NAT_096,Dixie National Forest,11,7,7,3,2018-01-15
2018,Jan,NAT_097,Sierra National Forest,2,38,46,30,2018-01-15
2018,Jan,NAT_098,Willamette National Forest,4,27,66,7,2018-01-15
2018,Jan,NAT_099,Fremont-Winema National Forest,3,4,5,2,2018-01-15
2018,Jan,NAT_100,Wallowa-Whitman National Forest,0,7,4,15,2018-01-15
2018,Jan,NAT_101,Colville National Forest,0,44,7,1,2018-01-15
2018,Jan,NAT_102,Okanogan-Wenatchee National Forest,12,63,34,20,2018-01-15
2018,Jan,NAT_103,Umatilla National Forest,0,4,0,2,2018-01-15
2018,Jan,NAT_104,Rogue River-Siskiyou National Forests,2,14,21,8,2018-01-15
2018,Jan,NAT_105,Mt. Baker-Snoqualmie National Forest,39,305,229,9,2018-01-15
2018,Jan,NAT_106,Ochoco National Forest,0,4,12,2,2018-01-15
2018,Jan,NAT_107,Deschutes National Forest,14,102,52,46,2018-01-15
2018,Jan,NAT_108,Columbia River Gorge National Scenic Area,5,51,65,19,2018-01-15
2018,Jan,NAT_109,Mt. Hood National Forest,16,207,96,20,2018-01-15
2018,Jan,NAT_110,Gifford Pinchot National Forest,10,74,31,4,2018-01-15
2018,Jan,NAT_111,Francis Marion and Sumter National Forests,0,19,30,55,2018-01-15
2018,Jan,NAT_112,National Forests in North Carolina,21,124,169,50,2018-01-15
2018,Jan,NAT_113,National Forests in Mississippi,0,12,4,25,2018-01-15
2018,Jan,NAT_114,Umpqua National Forest,0,13,22,3,2018-01-15
2018,Jan,NAT_115,Land Between the Lakes National Recreation Area,1,7,6,11,2018-01-15
2018,Jan,NAT_116,Mark Twain National Forest,0,3,23,13,2018-01-15
2018,Jan,NAT_117,Hiawatha National Forest,1,16,0,43,2018-01-15
2018,Jan,NAT_118,Daniel Boone National Forest,1,12,64,3,2018-01-15
2018,Jan,NAT_119,George Washington and Jefferson National Forest,6,91,71,36,2018-01-15
2018,Jan,NAT_120,Cherokee National Forest,5,28,72,11,2018-01-15
2018,Jan,NAT_121,National Forests in Texas,1,7,30,145,2018-01-15
2018,Jan,NAT_122,Chequamegon-Nicolet National Forest,0,3,1,37,2018-01-15
2018,Jan,NAT_123,Wayne National Forest,0,3,6,22,2018-01-15
2018,Jan,NAT_124,Hoosier National Forest,0,4,15,8,2018-01-15
2018,Jan,NAT_125,Huron-Manistee National Forest,1,552,0,46,2018-01-15
2018,Jan,NAT_126,Superior National Forest,3,14,2,76,2018-01-15
2018,Jan,NAT_127,Shawnee National Forest,0,4,19,27,2018-01-15
2018,Jan,NAT_128,Chippewa National Forest,1,4,0,0,2018-01-15
2018,Jan,NAT_129,Monongahela National Forest,0,11,15,5,2018-01-15
2018,Jan,NAT_130,Ottawa National Forest,3,2,0,3,2018-01-15
2018,Jan,NAT_131,National Forests in Florida,0,38,15,48,2018-01-15
2018,Jan,NAT_132,Chattahoochee-Oconee National Forests,6,60,166,15,2018-01-15
2018,Jan,NAT_133,National Forests in Alabama,0,10,18,16,2018-01-15
2018,Jan,NAT_134,Midewin National Tallgrass Prairie,0,0,2,14,2018-01-15
2018,Jan,NAT_135,Chugach National Forest,3,110,8,48,2018-01-15
2018,Jan,NAT_136,Parker River National Wildlife Refuge,8,3,0,214,2018-01-15
2018,Jan,NAT_137,Baskett Slough National Wildlife Refuge,1,1,3,59,2018-01-15
2018,Jan,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,2,142,10,88,2018-01-15
2018,Jan,NAT_139,Pinckney Island National Wildlife Refuge,1,0,0,25,2018-01-15
2018,Jan,NAT_140,Ridgefield National Wildlife Refuge,9,1,2,91,2018-01-15
2018,Jan,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,26,5,2,120,2018-01-15
2018,Jan,NAT_142,San Diego National Wildlife Refuge,0,13,18,3,2018-01-15
2018,Jan,NAT_143,Okefenokee National Wildlife Refuge,0,3,1,29,2018-01-15
2018,Jan,NAT_144,Harris Neck National Wildlife Refuge,1,0,0,41,2018-01-15
2018,Jan,NAT_145,Tijuana Slough National Wildlife Refuge,2,3,5,121,2018-01-15
2018,Jan,NAT_146,Wolf Creek National Fish Hatchery,0,0,0,0,2018-01-15
2018,Feb,NAT_001,Great Smoky Mountains National Park,17,146,183,50,2018-02-15
2018,Feb,NAT_002,Lincoln Memorial,17,171,0,0,2018-02-15
2018,Feb,NAT_003,Grand Canyon National Park,43,299,79,80,2018-02-15
2018,Feb,NAT_004,World War II Memorial,2,18,0,0,2018-02-15
2018,Feb,NAT_005,Rocky Mountain National Park,9,112,122,20,2018-02-15
2018,Feb,NAT_006,Vietnam Veterans Memorial,0,8,0,0,2018-02-15
2018,Feb,NAT_007,Independence National Historical Park,11,68,0,3,2018-02-15
2018,Feb,NAT_008,Zion National Park,17,132,146,66,2018-02-15
2018,Feb,NAT_009,Yosemite National Park,49,448,213,21,2018-02-15
2018,Feb,NAT_010,Castle Clinton National Monument,0,0,0,0,2018-02-15
2018,Feb,NAT_011,Statue Of Liberty National Monument,5,58,0,0,2018-02-15
2018,Feb,NAT_012,Yellowstone National Park,41,240,5,27,2018-02-15
2018,Feb,NAT_013,San Francisco Maritime National Historical Park,12,17,0,6,2018-02-15
2018,Feb,NAT_014,Korean War Veterans Memorial,1,9,0,0,2018-02-15
2018,Feb,NAT_015,"Martin Luther King, Jr., Memorial",0,4,0,0,2018-02-15
2018,Feb,NAT_016,Acadia National Park,3,19,10,94,2018-02-15
2018,Feb,NAT_017,Grand Teton National Park,3,67,7,12,2018-02-15
2018,Feb,NAT_018,Chattahoochee River National Recreation Area,1,27,62,104,2018-02-15
2018,Feb,NAT_019,Delaware Water Gap National Recreation Area,3,108,53,48,2018-02-15
2018,Feb,NAT_020,Colonial National Historical Park,2,20,2,42,2018-02-15
2018,Feb,NAT_021,Franklin Delano Roosevelt Memorial,0,14,0,14,2018-02-15
2018,Feb,NAT_022,Olympic National Park,8,67,38,18,2018-02-15
2018,Feb,NAT_023,Boston National Historical Park,4,14,0,1,2018-02-15
2018,Feb,NAT_024,Thomas Jefferson Memorial,6,25,0,0,2018-02-15
2018,Feb,NAT_025,Glacier National Park,4,57,8,2,2018-02-15
2018,Feb,NAT_026,Joshua Tree National Park,54,329,155,108,2018-02-15
2018,Feb,NAT_027,Cape Hatteras National Seashore,5,15,0,185,2018-02-15
2018,Feb,NAT_028,Bryce Canyon National Park,12,54,39,10,2018-02-15
2018,Feb,NAT_029,Rock Creek Park,1,6,7,22,2018-02-15
2018,Feb,NAT_030,Assateague Island National Seashore,3,23,0,305,2018-02-15
2018,Feb,NAT_031,Valley Forge National Historical Park,3,48,11,28,2018-02-15
2018,Feb,NAT_032,Cuyahoga Valley National Park,6,54,83,142,2018-02-15
2018,Feb,NAT_033,Indiana Dunes National Park,0,19,5,44,2018-02-15
2018,Feb,NAT_034,Gateway Arch National Park,5,97,1,5,2018-02-15
2018,Feb,NAT_035,Mount Rushmore National Memorial,0,24,1,0,2018-02-15
2018,Feb,NAT_036,Canaveral National Seashore,7,31,0,138,2018-02-15
2018,Feb,NAT_037,Arches National Park,6,71,63,8,2018-02-15
2018,Feb,NAT_038,Sleeping Bear Dunes National Lakeshore,4,6,2,17,2018-02-15
2018,Feb,NAT_039,Custer National Forest,1,14,2,4,2018-02-15
2018,Feb,NAT_040,Gallatin National Forest,5,28,10,11,2018-02-15
2018,Feb,NAT_041,Helena National Forest,0,21,1,5,2018-02-15
2018,Feb,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,2,41,36,17,2018-02-15
2018,Feb,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,6,112,72,14,2018-02-15
2018,Feb,NAT_044,Lewis and Clark National Forest,0,8,1,5,2018-02-15
2018,Feb,NAT_045,Medicine Bow National Forest,0,18,2,20,2018-02-15
2018,Feb,NAT_046,Routt National Forest,2,51,15,13,2018-02-15
2018,Feb,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,2,15,0,25,2018-02-15
2018,Feb,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",1,10,0,0,2018-02-15
2018,Feb,NAT_049,Tongass National Forest-Sitka and Hoonah,1,21,0,5,2018-02-15
2018,Feb,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",0,13,0,1,2018-02-15
2018,Feb,NAT_051,White River National Forest,24,619,79,18,2018-02-15
2018,Feb,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",4,70,9,13,2018-02-15
2018,Feb,NAT_053,Shoshone National Forest,0,35,3,11,2018-02-15
2018,Feb,NAT_054,Nebraska National Forest,0,3,0,7,2018-02-15
2018,Feb,NAT_055,San Juan National Forest,1,30,18,12,2018-02-15
2018,Feb,NAT_056,Black Hills National Forest,0,16,9,4,2018-02-15
2018,Feb,NAT_057,Bighorn National Forest,3,14,2,3,2018-02-15
2018,Feb,NAT_058,Pike and San Isabel National Forests,25,890,99,64,2018-02-15
2018,Feb,NAT_059,Carson National Forest,0,25,18,2,2018-02-15
2018,Feb,NAT_060,Cibola National Forest,4,42,53,123,2018-02-15
2018,Feb,NAT_061,Coronado National Forest,20,100,249,815,2018-02-15
2018,Feb,NAT_062,Lincoln National Forest,0,36,25,7,2018-02-15
2018,Feb,NAT_063,Gila National Forest,1,10,16,26,2018-02-15
2018,Feb,NAT_064,Prescott National Forest,2,13,32,29,2018-02-15
2018,Feb,NAT_065,Apache-Sitgreaves National Forests,0,10,13,13,2018-02-15
2018,Feb,NAT_066,Santa Fe National Forest,3,70,30,25,2018-02-15
2018,Feb,NAT_067,Dakota Prairie Grasslands,0,0,0,5,2018-02-15
2018,Feb,NAT_068,Bitterroot National Forest,0,1,2,4,2018-02-15
2018,Feb,NAT_069,Idaho Panhandle National Forests,0,20,10,5,2018-02-15
2018,Feb,NAT_070,Nez Perce-Clearwater National Forest,1,6,1,3,2018-02-15
2018,Feb,NAT_071,Lolo National Forest,0,7,5,37,2018-02-15
2018,Feb,NAT_072,Kootenai National Forest,0,4,0,0,2018-02-15
2018,Feb,NAT_073,Payette National Forest,0,5,2,0,2018-02-15
2018,Feb,NAT_074,Stanislaus National Forest,2,12,17,4,2018-02-15
2018,Feb,NAT_075,Mendocino National Forest,1,34,0,13,2018-02-15
2018,Feb,NAT_076,Cleveland National Forest,7,112,240,78,2018-02-15
2018,Feb,NAT_077,Modoc National Forest,1,12,0,2,2018-02-15
2018,Feb,NAT_078,Shasta-Trinity National Forest,9,29,29,14,2018-02-15
2018,Feb,NAT_079,San Bernardino National Forest,19,189,285,49,2018-02-15
2018,Feb,NAT_080,Los Padres National Forest,26,92,68,95,2018-02-15
2018,Feb,NAT_081,Angeles National Forest,6,310,737,87,2018-02-15
2018,Feb,NAT_082,Six Rivers National Forest,0,20,1,4,2018-02-15
2018,Feb,NAT_083,Klamath National Forest,2,7,4,7,2018-02-15
2018,Feb,NAT_084,Sequoia National Forest,4,40,31,31,2018-02-15
2018,Feb,NAT_085,Inyo National Forest,25,486,40,31,2018-02-15
2018,Feb,NAT_086,Eldorado National Forest,3,61,35,1,2018-02-15
2018,Feb,NAT_087,Malheur National Forest,1,1,0,4,2018-02-15
2018,Feb,NAT_088,Siuslaw National Forest,2,15,37,39,2018-02-15
2018,Feb,NAT_089,Bridger-Teton National Forest,8,44,2,6,2018-02-15
2018,Feb,NAT_090,Salmon-Challis National Forest,0,137,1,0,2018-02-15
2018,Feb,NAT_091,Ashley National Forest,1,5,0,1,2018-02-15
2018,Feb,NAT_092,Fishlake National Forest,1,2,0,2,2018-02-15
2018,Feb,NAT_093,Boise National Forest,3,7,5,9,2018-02-15
2018,Feb,NAT_094,Uinta-Wasatch-Cache National Forest,10,214,205,77,2018-02-15
2018,Feb,NAT_095,Manti-La Sal National Forest,0,38,1,3,2018-02-15
2018,Feb,NAT_096,Dixie National Forest,5,20,2,8,2018-02-15
2018,Feb,NAT_097,Sierra National Forest,4,46,36,21,2018-02-15
2018,Feb,NAT_098,Willamette National Forest,5,27,42,13,2018-02-15
2018,Feb,NAT_099,Fremont-Winema National Forest,2,10,3,17,2018-02-15
2018,Feb,NAT_100,Wallowa-Whitman National Forest,0,8,0,11,2018-02-15
2018,Feb,NAT_101,Colville National Forest,0,38,1,0,2018-02-15
2018,Feb,NAT_102,Okanogan-Wenatchee National Forest,8,53,21,28,2018-02-15
2018,Feb,NAT_103,Umatilla National Forest,0,3,1,5,2018-02-15
2018,Feb,NAT_104,Rogue River-Siskiyou National Forests,4,15,14,5,2018-02-15
2018,Feb,NAT_105,Mt. Baker-Snoqualmie National Forest,38,229,145,19,2018-02-15
2018,Feb,NAT_106,Ochoco National Forest,0,8,2,2,2018-02-15
2018,Feb,NAT_107,Deschutes National Forest,7,107,49,31,2018-02-15
2018,Feb,NAT_108,Columbia River Gorge National Scenic Area,7,47,39,17,2018-02-15
2018,Feb,NAT_109,Mt. Hood National Forest,17,145,72,14,2018-02-15
2018,Feb,NAT_110,Gifford Pinchot National Forest,2,64,33,1,2018-02-15
2018,Feb,NAT_111,Francis Marion and Sumter National Forests,2,14,25,59,2018-02-15
2018,Feb,NAT_112,National Forests in North Carolina,10,77,199,60,2018-02-15
2018,Feb,NAT_113,National Forests in Mississippi,1,26,5,26,2018-02-15
2018,Feb,NAT_114,Umpqua National Forest,4,12,18,2,2018-02-15
2018,Feb,NAT_115,Land Between the Lakes National Recreation Area,0,5,6,14,2018-02-15
2018,Feb,NAT_116,Mark Twain National Forest,0,4,22,9,2018-02-15
2018,Feb,NAT_117,Hiawatha National Forest,3,11,0,71,2018-02-15
2018,Feb,NAT_118,Daniel Boone National Forest,1,7,41,4,2018-02-15
2018,Feb,NAT_119,George Washington and Jefferson National Forest,6,37,60,49,2018-02-15
2018,Feb,NAT_120,Cherokee National Forest,1,32,71,25,2018-02-15
2018,Feb,NAT_121,National Forests in Texas,1,6,16,8,2018-02-15
2018,Feb,NAT_122,Chequamegon-Nicolet National Forest,3,1,1,39,2018-02-15
2018,Feb,NAT_123,Wayne National Forest,1,6,5,22,2018-02-15
2018,Feb,NAT_124,Hoosier National Forest,0,4,10,8,2018-02-15
2018,Feb,NAT_125,Huron-Manistee National Forest,0,443,3,54,2018-02-15
2018,Feb,NAT_126,Superior National Forest,4,14,6,60,2018-02-15
2018,Feb,NAT_127,Shawnee National Forest,0,15,20,23,2018-02-15
2018,Feb,NAT_128,Chippewa National Forest,0,1,0,0,2018-02-15
2018,Feb,NAT_129,Monongahela National Forest,3,2,11,9,2018-02-15
2018,Feb,NAT_130,Ottawa National Forest,0,3,1,4,2018-02-15
2018,Feb,NAT_131,National Forests in Florida,5,39,10,50,2018-02-15
2018,Feb,NAT_132,Chattahoochee-Oconee National Forests,16,46,170,11,2018-02-15
2018,Feb,NAT_133,National Forests in Alabama,8,11,30,8,2018-02-15
2018,Feb,NAT_134,Midewin National Tallgrass Prairie,0,0,0,9,2018-02-15
2018,Feb,NAT_135,Chugach National Forest,4,91,9,65,2018-02-15
2018,Feb,NAT_136,Parker River National Wildlife Refuge,6,1,1,177,2018-02-15
2018,Feb,NAT_137,Baskett Slough National Wildlife Refuge,1,0,1,47,2018-02-15
2018,Feb,NAT_138,Rocky Mountain Arsenal National Wildlife Refuge,7,155,6,61,2018-02-15
2018,Feb,NAT_139,Pinckney Island National Wildlife Refuge,3,2,2,30,2018-02-15
2018,Feb,NAT_140,Ridgefield National Wildlife Refuge,8,1,1,81,2018-02-15
2018,Feb,NAT_141,Arthur R. Marshall Loxahatchee National Wildlife Refuge,23,6,0,131,2018-02-15
2018,Feb,NAT_142,San Diego National Wildlife Refuge,0,12,30,11,2018-02-15
2018,Feb,NAT_143,Okefenokee National Wildlife Refuge,1,0,1,14,2018-02-15
2018,Feb,NAT_144,Harris Neck National Wildlife Refuge,1,0,0,25,2018-02-15
2018,Feb,NAT_145,Tijuana Slough National Wildlife Refuge,0,4,4,133,2018-02-15
2018,Feb,NAT_146,Wolf Creek National Fish Hatchery,0,0,0,0,2018-02-15
2018,Mar,NAT_001,Great Smoky Mountains National Park,21,294,354,88,2018-03-15
2018,Mar,NAT_002,Lincoln Memorial,20,206,0,1,2018-03-15
2018,Mar,NAT_003,Grand Canyon National Park,68,324,211,164,2018-03-15
2018,Mar,NAT_004,World War II Memorial,11,47,0,0,2018-03-15
2018,Mar,NAT_005,Rocky Mountain National Park,11,166,268,29,2018-03-15
2018,Mar,NAT_006,Vietnam Veterans Memorial,8,13,0,0,2018-03-15
2018,Mar,NAT_007,Independence National Historical Park,11,97,1,2,2018-03-15
2018,Mar,NAT_008,Zion National Park,47,206,311,96,2018-03-15
2018,Mar,NAT_009,Yosemite National Park,77,520,164,33,2018-03-15
2018,Mar,NAT_010,Castle Clinton National Monument,0,0,0,0,2018-03-15
2018,Mar,NAT_011,Statue Of Liberty National Monument,12,129,0,6,2018-03-15
2018,Mar,NAT_012,Yellowstone National Park,14,215,11,45,2018-03-15
2018,Mar,NAT_013,San Francisco Maritime National Historical Park,10,33,0,11,2018-03-15
2018,Mar,NAT_014,Korean War Veterans Memorial,5,15,0,0,2018-03-15
2018,Mar,NAT_015,"Martin Luther King, Jr., Memorial",13,5,0,0,2018-03-15
2018,Mar,NAT_016,Acadia National Park,4,23,24,79,2018-03-15
2018,Mar,NAT_017,Grand Teton National Park,13,61,12,24,2018-03-15
2018,Mar,NAT_018,Chattahoochee River National Recreation Area,3,38,95,135,2018-03-15
2018,Mar,NAT_019,Delaware Water Gap National Recreation Area,7,88,57,46,2018-03-15
2018,Mar,NAT_020,Colonial National Historical Park,2,39,1,48,2018-03-15
2018,Mar,NAT_021,Franklin Delano Roosevelt Memorial,14,19,1,21,2018-03-15
2018,Mar,NAT_022,Olympic National Park,11,73,88,30,2018-03-15
2018,Mar,NAT_023,Boston National Historical Park,4,22,0,0,2018-03-15
2018,Mar,NAT_024,Thomas Jefferson Memorial,10,46,0,2,2018-03-15
2018,Mar,NAT_025,Glacier National Park,5,63,20,17,2018-03-15
2018,Mar,NAT_026,Joshua Tree National Park,55,367,206,168,2018-03-15
2018,Mar,NAT_027,Cape Hatteras National Seashore,13,13,2,117,2018-03-15
2018,Mar,NAT_028,Bryce Canyon National Park,32,99,120,21,2018-03-15
2018,Mar,NAT_029,Rock Creek Park,3,11,14,41,2018-03-15
2018,Mar,NAT_030,Assateague Island National Seashore,10,21,3,205,2018-03-15
2018,Mar,NAT_031,Valley Forge National Historical Park,1,52,9,91,2018-03-15
2018,Mar,NAT_032,Cuyahoga Valley National Park,19,80,123,183,2018-03-15
2018,Mar,NAT_033,Indiana Dunes National Park,7,26,10,88,2018-03-15
2018,Mar,NAT_034,Gateway Arch National Park,10,211,0,4,2018-03-15
2018,Mar,NAT_035,Mount Rushmore National Memorial,1,33,1,0,2018-03-15
2018,Mar,NAT_036,Canaveral National Seashore,4,20,0,101,2018-03-15
2018,Mar,NAT_037,Arches National Park,31,134,160,23,2018-03-15
2018,Mar,NAT_038,Sleeping Bear Dunes National Lakeshore,1,8,11,45,2018-03-15
2018,Mar,NAT_039,Custer National Forest,2,9,9,5,2018-03-15
2018,Mar,NAT_040,Gallatin National Forest,3,20,16,29,2018-03-15
2018,Mar,NAT_041,Helena National Forest,1,25,5,3,2018-03-15
2018,Mar,NAT_042,Humboldt-Toiyabe National Forest -  Spring Mountains NRA,4,47,54,15,2018-03-15
2018,Mar,NAT_043,Humboldt-Toiyabe National Forest - Outside Spring Mountains NRA,15,115,31,21,2018-03-15
2018,Mar,NAT_044,Lewis and Clark National Forest,1,1,1,0,2018-03-15
2018,Mar,NAT_045,Medicine Bow National Forest,0,13,6,16,2018-03-15
2018,Mar,NAT_046,Routt National Forest,3,62,14,7,2018-03-15
2018,Mar,NAT_047,Tongass National Forest-Juneau and Admiralty National Monument,2,17,1,35,2018-03-15
2018,Mar,NAT_048,"Tongass National Forest-Ketchikan Misty, Craig, and Thorne Bay",0,18,2,2,2018-03-15
2018,Mar,NAT_049,Tongass National Forest-Sitka and Hoonah,0,24,0,9,2018-03-15
2018,Mar,NAT_050,"Tongass National Forest-Yakutat, Petersburg, and Wrangell",0,15,0,0,2018-03-15
2018,Mar,NAT_051,White River National Forest,31,693,123,41,2018-03-15
2018,Mar,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests",4,61,8,7,2018-03-15
2018,Mar,NAT_053,Shoshone National Forest,8,50,0,11,2018-03-15
2018,Mar,NAT_054,Nebraska National Forest,0,4,0,5,2018-03-15
2018,Mar,NAT_055,San Juan National Forest,5,45,27,11,2018-03-15
2018,Mar,NAT_056,Black Hills National Forest,0,23,25,0,2018-03-15
2018,Mar,NAT_057,Bighorn National Forest,3,9,3,3,2018-03-15
2018,Mar,NAT_058,Pike and San Isabel National Forests,18,878,200,75,2018-03-15
2018,Mar,NAT_059,Carson National Forest,1,25,25,5,2018-03-15
2018,Mar,NAT_060,Cibola National Forest,6,30,99,124,2018-03-15
2018,Mar,NAT_061,Coronado National Forest,38,160,345,1295,2018-03-15
2018,Mar,NAT_062,Lincoln National Forest,5,60,47,7,2018-03-15
2018,Mar,NAT_063,Gila National Forest,1,13,17,31,2018-03-15
2018,Mar,NAT_064,Prescott National Forest,0,15,59,44,2018-03-15
2018,Mar,NAT_065,Apache-Sitgreaves National Forests,0,7,10,32,2018-03-15
2018,Mar,NAT_066,Santa Fe National Forest,9,86,35,35,2018-03-15
2018,Mar,NAT_067,Dakota Prairie Grasslands,1,1,0,15,2018-03-15
2018,Mar,NAT_068,Bitterroot National Forest,2,3,6,6,2018-03-15
2018,Mar,NAT_069,Idaho Panhandle National Forests,1,16,19,4,2018-03-15
2018,Mar,NAT_070,Nez Perce-Clearwater National Forest,1,9,4,6,2018-03-15
2018,Mar,NAT_071,Lolo National Forest,0,6,6,58,2018-03-15
2018,Mar,NAT_072,Kootenai National Forest,0,2,3,6,2018-03-15
2018,Mar,NAT_073,Payette National Forest,1,9,2,2,2018-03-15
2018,Mar,NAT_074,Stanislaus National Forest,0,32,13,9,2018-03-15
2018,Mar,NAT_075,Mendocino National Forest,2,26,0,21,2018-03-15
2018,Mar,NAT_076,Cleveland National Forest,1,107,237,70,2018-03-15
2018,Mar,NAT_077,Modoc National Forest,1,4,0,4,2018-03-15
2018,Mar,NAT_078,Shasta-Trinity National Forest,3,18,10,12,2018-03-15
2018,Mar,NAT_079,San Bernardino National Forest,17,207,236,44,2018-03-15
2018,Mar,NAT_080,Los Padres National Forest,39,112,60,113,2018-03-15
2018,Mar,NAT_081,Angeles National Forest,10,267,590,116,2018-03-15
2018,Mar,NAT_082,Six Rivers National Forest,2,18,4,14,2018-03-15
2018,Mar,NAT_083,Klamath National Forest,0,12,1,10,2018-03-15
2018,Mar,NAT_084,Sequoia National Forest,2,40,23,30,2018-03-15
2018,Mar,NAT_085,Inyo National Forest,25,531,21,50,2018-03-15
2018,Mar,NAT_086,Eldorado National Forest,10,95,20,2,2018-03-15
2018,Mar,NAT_087,Malheur National Forest,0,4,0,7,2018-03-15
2018,Mar,NAT_088,Siuslaw National Forest,4,9,68,39,2018-03-15
2018,Mar,NAT_089,Bridger-Teton National Forest,12,48,7,11,2018-03-15
2018,Mar,NAT_090,Salmon-Challis National Forest,1,120,0,10,2018-03-15
2018,Mar,NAT_091,Ashley National Forest,0,5,2,6,2018-03-15
